"filename", "language", "JSON", "YAML", "TypeScript", "JavaScript", "JSON with Comments", "Markdown", "XML", "pip requirements", "Python", "HTML", "Batch", "MS SQL", "TypeScript JSX", "Shell Script", "CSS", "Groovy", "Properties", "Java", "comment", "blank", "total"
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\en.json", "JSON", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 155
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\es.json", "JSON", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 156
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\fa.json", "JSON", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 156
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\fr.json", "JSON", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 153
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\hi.json", "JSON", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 156
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\tr.json", "JSON", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 156
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\ur.json", "JSON", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 153
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\zh.json", "JSON", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 156
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\middleware.ts", "TypeScript", 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 26, 201
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\server\NspBroadcaster.ts", "TypeScript", 0, 0, 574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 89, 688
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\server\TCPServer.ts", "TypeScript", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 88
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\server\WorkerPool.ts", "TypeScript", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 162
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\server\server.ts", "TypeScript", 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 50, 312
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\services\GuardianService.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 48
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\services\WhatsAppBusinessService.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 65
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\store\BusinessProfileStore.ts", "TypeScript", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 106
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\stores\branchStore.ts", "TypeScript", 0, 0, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 41, 247
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\stores\index.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 25
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\stores\languageStore.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 56
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\stores\themeStore.ts", "TypeScript", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 135
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\stores\tierStore.ts", "TypeScript", 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 217
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\templates\BalanceSheet.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 108
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\templates\ProfitLoss.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 88
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\templates\TaxReturn.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 80
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\templates\TrialBalance.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 73
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\tests\dotenv-setup.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\tests\integration\ledger-integrity.test.ts", "TypeScript", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 53, 274
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\tests\integration\rls-security.test.ts", "TypeScript", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 55, 274
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\tests\integration\security-audit.test.ts", "TypeScript", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 191
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\tests\integration\tcp-pipeline.test.ts", "TypeScript", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44, 193
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\tests\setup.ts", "TypeScript", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 77
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\tests\smoke-checklist.md", "Markdown", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\NumberToWords.ts", "TypeScript", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 89
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\check-sessions.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\create-missing-routes.js", "JavaScript", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 84
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\find-data.js", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\list-columns.js", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 20
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\list-portals.js", "JavaScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\setup-test-portal.js", "JavaScript", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 81
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\supabase\client.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\supabase\middleware.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 38
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\utils\supabase\server.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 29
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\vision\requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\vision\vision_engine.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 38, 218
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\backup-local-db\index.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 71
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\check-reorder-alerts\index.ts", "TypeScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 77
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\complete-pos-sale\index.ts", "TypeScript", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 136
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\deliver-webhook\index.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 102
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\deno.d.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 21
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\deno.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\easypaisa-initiate\index.ts", "TypeScript", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 79
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\easypaisa-webhook\index.ts", "TypeScript", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 52
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\export-ledger\index.ts", "TypeScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 88
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\gdpr-export\index.ts", "TypeScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 138
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\generate-license\index.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 95
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\generate-payroll\index.ts", "TypeScript", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 187
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\get-balance-sheet\index.ts", "TypeScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 105
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\get-profit-loss\index.ts", "TypeScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 106
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\get-tax-return\index.ts", "TypeScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 102
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\get-trial-balance\index.ts", "TypeScript", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25, 126
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\import-data\index.ts", "TypeScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 112
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\import_map.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\jazzcash-initiate\index.ts", "TypeScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 101
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\jazzcash-webhook\index.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 77
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\paddle-create-checkout\index.ts", "TypeScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 85
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\paddle-webhook\index.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 55
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\portal-send-otp\index.ts", "TypeScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 89
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\portal-verify-otp\index.ts", "TypeScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 104
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\post-payroll\index.ts", "TypeScript", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 159
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\post-transaction\index.ts", "TypeScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 95
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\reverse-transaction\index.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 72
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\save-tax-filing\index.ts", "TypeScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 85
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\seed-cctv-brands\index.ts", "TypeScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 59
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\unlock-period\index.ts", "TypeScript", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 65
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\verify-license\index.ts", "TypeScript", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 163
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\verify-pin\index.ts", "TypeScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 95
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\functions\whatsapp-send\index.ts", "TypeScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 143
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\001_core_identity.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 5, 10, 63
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\002_inventory.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 7, 19, 173
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\003_fintech.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 12, 23, 232
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\004_sentinel.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 9, 15, 118
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\005_karigar.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 12, 21, 242
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\006a_persona.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 6, 19, 300
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\006b_industry_specific.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 8, 9, 137
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\006c_supply_chain.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 17, 25, 213
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\007_financial_statements.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0, 0, 0, 0, 0, 15, 13, 331
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\008_tax_protection.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 11, 15, 113
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\009_pos.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 6, 14, 96
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\010_cctv_v2.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 8, 12, 93
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\014_repair_relations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 6, 7, 67
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\015_index_audit.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 10, 11, 99
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\016_payments.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 3, 7, 56
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\017_client_portal.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 9, 12, 66
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\019_webhooks.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 5, 8, 42
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\020_consolidation.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 9, 11, 75
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\021_storage_buckets.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 9, 9, 45
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\021_sync_integrity.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 5, 7, 64
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\022_anomaly_detection.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 10, 12, 137
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\023_invoice_posting.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 18, 16, 119
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\023_production_intelligence.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 6, 6, 135
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\024_payroll_and_reporting_functions.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 8, 7, 117
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\024_supplier_intelligence.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 5, 22, 200
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\025_cashflow_forecast.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 8, 6, 154
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\025_whatsapp_infrastructure.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 5, 40
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\026_shift_handover.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 5, 10, 49
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\028_fleet.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 3, 27
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\028_mandi.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 3, 19
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\028_orders.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 1, 6, 41
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\028_samples.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 1, 6, 39
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\029_seasonal_intelligence.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 7, 7, 68
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\030_intelligence.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 18, 21, 275
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\031_business_partners.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\supabase\migrations\032_sentinel_storage.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 11, 15, 88
