Date : 2026-07-14 00:42:59
Directory : c:\Users\omnora\OneDrive\Desktop\new_system
Total : 742 files,  135696 codes, 4169 comments, 13023 blanks, all 152888 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\AnimatedNumber.tsx                                                       | TypeScript JSX     |         42 |          0 |          7 |         49 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\AuditErrorModal.tsx                                                      | TypeScript JSX     |         78 |          3 |         13 |         94 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\CardSkeleton.tsx                                                         | TypeScript JSX     |         11 |          0 |          2 |         13 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\ComingSoonPage.tsx                                                       | TypeScript JSX     |         46 |          0 |          8 |         54 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\DataFreshness.tsx                                                        | TypeScript JSX     |         54 |          0 |          8 |         62 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\EmptyState.tsx                                                           | TypeScript JSX     |         82 |          1 |          9 |         92 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\FeatureGate.tsx                                                          | TypeScript JSX     |        107 |          2 |         18 |        127 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\FeatureLock.tsx                                                          | TypeScript JSX     |         64 |          2 |         13 |         79 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\FeedbackModal.tsx                                                        | TypeScript JSX     |        514 |         19 |         40 |        573 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\FinancialAmount.tsx                                                      | TypeScript JSX     |         56 |          0 |         10 |         66 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\GlobalErrorBoundary.tsx                                                  | TypeScript JSX     |         66 |          0 |         12 |         78 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\IndustrialEmptyState.tsx                                                 | TypeScript JSX     |         82 |          2 |         11 |         95 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\InvoiceSelector.tsx                                                      | TypeScript JSX     |         53 |          0 |          7 |         60 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\NoxisLogoLoader.tsx                                                      | TypeScript JSX     |        105 |          6 |          8 |        119 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\Skeleton.tsx                                                             | TypeScript JSX     |        112 |          7 |          8 |        127 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\StateViews.tsx                                                           | TypeScript JSX     |        118 |          4 |          5 |        127 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\SummaryCard.tsx                                                          | TypeScript JSX     |         51 |          4 |          8 |         63 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\TableSkeleton.tsx                                                        | TypeScript JSX     |         20 |          0 |          2 |         22 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\TierBadge.tsx                                                            | TypeScript JSX     |         41 |          0 |          7 |         48 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\components\ui\Toast.tsx                                                                | TypeScript JSX     |         80 |          0 |          8 |         88 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\content\blog\cctv-factory-monitoring.md                                                | Markdown           |         59 |          0 |         28 |         87 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\content\blog\karigar-payroll.md                                                        | Markdown           |        147 |          0 |         84 |        231 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\content\blog\modern-b2b-telemetry-fintech.md                                           | Markdown           |         33 |          0 |         27 |         60 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\content\blog\offline-erp-pakistan.md                                                   | Markdown           |        131 |          0 |         73 |        204 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\content\blog\peshgi-software.md                                                        | Markdown           |        120 |          0 |         75 |        195 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\content\blog\rice-mill-software.md                                                     | Markdown           |        151 |          0 |         69 |        220 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\content\blog\textile-erp-pakistan.md                                                   | Markdown           |         53 |          0 |         24 |         77 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\db\pragmas.ts                                                                          | TypeScript         |         14 |         10 |          9 |         33 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\drizzle-shims.d.ts                                                                     | TypeScript         |         37 |          0 |          3 |         40 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useBarcodeScan.ts                                                                | TypeScript         |         38 |          4 |          8 |         50 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useBusinessProfile.ts                                                            | TypeScript         |        148 |          7 |         12 |        167 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useColdChainQueries.ts                                                           | TypeScript         |         33 |          1 |          7 |         41 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useComplianceQueries.ts                                                          | TypeScript         |         63 |          1 |         14 |         78 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useCurrentUser.ts                                                                | TypeScript         |         28 |          0 |          5 |         33 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useDebounce.ts                                                                   | TypeScript         |         15 |          0 |          4 |         19 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useFloorVoice.ts                                                                 | TypeScript         |         68 |          2 |         17 |         87 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useGlobalKeyboardShortcuts.ts                                                    | TypeScript         |         62 |          4 |          6 |         72 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useIndustryConfig.ts                                                             | TypeScript         |         70 |          3 |         11 |         84 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useKitchenQueries.ts                                                             | TypeScript         |         49 |          0 |         11 |         60 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useLicense.ts                                                                    | TypeScript         |         39 |          1 |          9 |         49 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useLicenseValidation.ts                                                          | TypeScript         |        140 |         19 |         21 |        180 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useLocale.ts                                                                     | TypeScript         |         63 |         10 |         10 |         83 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useLogisticsQueries.ts                                                           | TypeScript         |         52 |          0 |         11 |         63 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useMedicalQueries.ts                                                             | TypeScript         |         61 |          1 |         12 |         74 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useOnClickOutside.ts                                                             | TypeScript         |         20 |          0 |          5 |         25 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\usePermissions.ts                                                                | TypeScript         |         28 |          0 |          5 |         33 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\usePersona.ts                                                                    | TypeScript         |         83 |          3 |         11 |         97 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\usePurchaseQueries.ts                                                            | TypeScript         |        159 |          3 |         24 |        186 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useRowHighlight.ts                                                               | TypeScript         |         22 |          0 |          6 |         28 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useSentinelAI.ts                                                                 | TypeScript         |         59 |          3 |         11 |         73 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useSentinelVoice.ts                                                              | TypeScript         |         51 |          0 |         12 |         63 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useSessionActions.ts                                                             | TypeScript         |         47 |          0 |          4 |         51 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useSidebarState.ts                                                               | TypeScript         |         35 |          2 |          9 |         46 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useStaff.ts                                                                      | TypeScript         |         54 |          2 |         11 |         67 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useStockQuery.ts                                                                 | TypeScript         |         47 |          2 |         10 |         59 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\hooks\useToast.ts                                                                      | TypeScript         |         76 |          1 |         13 |         90 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\i18n.ts                                                                                | TypeScript         |         13 |          0 |          4 |         17 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\instrumentation.ts                                                                     | TypeScript         |         29 |          1 |          2 |         32 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\accounting\seedAccounts.ts                                                         | TypeScript         |         49 |          7 |         14 |         70 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\actions\clientPortal.ts                                                            | TypeScript         |        272 |         38 |         58 |        368 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\actions\interBranchTransfer.ts                                                     | TypeScript         |         57 |          0 |         16 |         73 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\admin\auth.ts                                                                      | TypeScript         |         63 |          0 |         13 |         76 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\animations.ts                                                                      | TypeScript         |        181 |         11 |         38 |        230 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\audit\logAction.ts                                                                 | TypeScript         |         53 |          3 |          3 |         59 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\auth\permissions.ts                                                                | TypeScript         |        121 |          3 |         10 |        134 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\auth\pinGuard.ts                                                                   | TypeScript         |         36 |          4 |         10 |         50 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\auth\portal.ts                                                                     | TypeScript         |         13 |          1 |          5 |         19 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\auth\verifyTier.ts                                                                 | TypeScript         |         37 |          4 |         12 |         53 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\blog-utils.ts                                                                      | TypeScript         |         73 |          2 |         10 |         85 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\constants\currencies.ts                                                            | TypeScript         |         12 |          0 |          2 |         14 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\constants\industries.ts                                                            | TypeScript         |        122 |          0 |          3 |        125 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\converters\pdfOcr.ts                                                               | TypeScript         |         39 |          0 |          9 |         48 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\converters\pdfToExcel.ts                                                           | TypeScript         |         86 |          2 |         24 |        112 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\converters\pdfToImage.ts                                                           | TypeScript         |        104 |          1 |         21 |        126 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\converters\pdfToWord.ts                                                            | TypeScript         |        138 |          4 |         29 |        171 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\converters\pdfTools.ts                                                             | TypeScript         |        103 |          0 |         16 |        119 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\credit\scoreParty.ts                                                               | TypeScript         |        227 |          9 |         23 |        259 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\currency\currencyEngine.ts                                                         | TypeScript         |        375 |          5 |         12 |        392 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\client.ts                                                                       | TypeScript         |        200 |         19 |         30 |        249 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\migrateToEncrypted.ts                                                           | TypeScript         |         36 |          9 |         12 |         57 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\migrations\0000_demonic_silvermane.sql                                          | MS SQL             |         89 |          8 |          2 |         99 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\migrations\0001_add_missing_tables.sql                                          | MS SQL             |         49 |          6 |          2 |         57 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\migrations\0002_mobile_bridge_devices.sql                                       | MS SQL             |          8 |         13 |          2 |         23 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\migrations\meta\0000_snapshot.json                                              | JSON               |        629 |          0 |          2 |        631 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\migrations\meta\_journal.json                                                   | JSON               |         20 |          0 |          2 |         22 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\pragmas.ts                                                                      | TypeScript         |         10 |          8 |          1 |         19 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\db\schema.ts                                                                       | TypeScript         |        219 |         13 |         21 |        253 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\emptyStateMessages.ts                                                              | TypeScript         |         58 |          1 |          7 |         66 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\env.ts                                                                             | TypeScript         |         54 |         12 |         16 |         82 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\filemorph\formatConverter.ts                                                       | TypeScript         |         33 |          0 |          5 |         38 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\filemorph\heicConverter.ts                                                         | TypeScript         |         25 |          1 |          5 |         31 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\filemorph\imageCompressor.ts                                                       | TypeScript         |         64 |          2 |          9 |         75 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\filemorph\pdfTools.ts                                                              | TypeScript         |         92 |          2 |         16 |        110 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\finance\IndustrialMath.ts                                                          | TypeScript         |         28 |          3 |          8 |         39 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\i18n\en.ts                                                                         | TypeScript         |         60 |          7 |          7 |         74 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\i18n\index.ts                                                                      | TypeScript         |        205 |          2 |         16 |        223 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\i18n\ur.ts                                                                         | TypeScript         |         60 |          7 |          7 |         74 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\import\columnMapper.ts                                                             | TypeScript         |        183 |          9 |         22 |        214 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\industry\configs.ts                                                                | TypeScript         |        488 |         30 |         17 |        535 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\industry\regionConfigs.ts                                                          | TypeScript         |         96 |          0 |          3 |         99 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\intelligence\engine.ts                                                             | TypeScript         |        307 |         19 |         35 |        361 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\intelligence\forecasting.ts                                                        | TypeScript         |         77 |         11 |         19 |        107 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\intelligence\predictions.ts                                                        | TypeScript         |        119 |         11 |         16 |        146 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\intelligence\sentinel-intelligence.ts                                              | TypeScript         |         56 |          1 |         12 |         69 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\knowledge\knowledgeSearch.ts                                                       | TypeScript         |         22 |          0 |          4 |         26 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\knowledge\noxis-chat.ts                                                            | TypeScript         |         99 |          5 |         20 |        124 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\knowledge\noxis-docs.ts                                                            | TypeScript         |        618 |          4 |          6 |        628 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\lens\documentIntelligence.ts                                                       | TypeScript         |        172 |         15 |         27 |        214 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\lens\ocrEngine.ts                                                                  | TypeScript         |         33 |          0 |          7 |         40 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\lens\pdfGenerator.ts                                                               | TypeScript         |         63 |          7 |         11 |         81 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\locale-utils.ts                                                                    | TypeScript         |         62 |          0 |         14 |         76 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\logger.ts                                                                          | TypeScript         |          8 |          0 |          4 |         12 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\mobile-bridge\server.ts                                                            | TypeScript         |        654 |         58 |         78 |        790 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\monitoring\CrashReporter.ts                                                        | TypeScript         |         38 |          2 |          8 |         48 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\monitoring\UptimeMonitor.ts                                                        | TypeScript         |         34 |          3 |          9 |         46 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\network\industries.ts                                                              | TypeScript         |         93 |          2 |          2 |         97 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\network\productCategories.ts                                                       | TypeScript         |         37 |          7 |          7 |         51 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\network\signalCollector.ts                                                         | TypeScript         |        123 |          4 |         15 |        142 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\nsp\encryption.ts                                                                  | TypeScript         |         25 |          1 |          6 |         32 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\nsp\nsp-worker.js                                                                  | JavaScript         |         17 |          0 |          1 |         18 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\nsp\nsp-worker.ts                                                                  | TypeScript         |         15 |          0 |          2 |         17 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\nsp\protobuf.ts                                                                    | TypeScript         |         18 |          1 |          4 |         23 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\nsp\server.ts                                                                      | TypeScript         |        370 |         10 |         57 |        437 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\payroll\PayrollCalculator.ts                                                       | TypeScript         |         72 |          3 |         17 |         92 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\payroll\generatePayslip.ts                                                         | TypeScript         |        166 |          8 |         23 |        197 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\perf\monitor.ts                                                                    | TypeScript         |         21 |          0 |          6 |         27 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\persona\PersonaEngine.ts                                                           | TypeScript         |        108 |         19 |         23 |        150 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\persona\formatters.ts                                                              | TypeScript         |        127 |          1 |         15 |        143 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\persona\industries.ts                                                              | TypeScript         |      1,719 |        139 |         56 |      1,914 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\persona\strings.ts                                                                 | TypeScript         |        509 |          3 |          5 |        517 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\persona\themes.ts                                                                  | TypeScript         |         83 |          3 |          6 |         92 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\persona\vocabulary.ts                                                              | TypeScript         |         75 |          0 |          3 |         78 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\persona\workerTerminology.ts                                                       | TypeScript         |         60 |          0 |          2 |         62 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\portal\generatePortalToken.ts                                                      | TypeScript         |         92 |          5 |         17 |        114 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\portal\portal-token-utils.ts                                                       | TypeScript         |         41 |          2 |          9 |         52 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\queryClient.ts                                                                     | TypeScript         |         32 |          8 |          4 |         44 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\query\queryConfig.ts                                                               | TypeScript         |         14 |          0 |          3 |         17 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\query\queryKeys.ts                                                                 | TypeScript         |         39 |          0 |          3 |         42 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\rbac\permissions.ts                                                                | TypeScript         |        131 |          8 |         17 |        156 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\realtime\SyncBroadcast.ts                                                          | TypeScript         |         37 |          2 |          8 |         47 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\reports\ReportGenerator.ts                                                         | TypeScript         |         37 |          6 |         11 |         54 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\security\authHelpers.ts                                                            | TypeScript         |         42 |          2 |          8 |         52 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\security\dbKeyManager.ts                                                           | TypeScript         |         17 |          2 |          3 |         22 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\security\nonce.ts                                                                  | TypeScript         |         34 |          4 |          8 |         46 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\security\rateLimiter.ts                                                            | TypeScript         |         31 |          3 |          8 |         42 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\security\validators.ts                                                             | TypeScript         |         57 |          1 |          5 |         63 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\sentinel\commandEngine.ts                                                          | TypeScript         |        292 |         11 |         11 |        314 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\sentinel\recordingManager.ts                                                       | TypeScript         |        110 |         11 |         26 |        147 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\supabase\admin.ts                                                                  | TypeScript         |         42 |          0 |          6 |         48 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\supabase\client.ts                                                                 | TypeScript         |        133 |          6 |         16 |        155 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\supabase\server.ts                                                                 | TypeScript         |         38 |          4 |          5 |         47 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\sync\cloudSyncWorker.ts                                                            | TypeScript         |        113 |          4 |         24 |        141 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\sync\syncEngine.ts                                                                 | TypeScript         |         47 |          2 |         11 |         60 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\tax\taxEngine.ts                                                                   | TypeScript         |        141 |          0 |          5 |        146 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\themes\themes.ts                                                                   | TypeScript         |        512 |          0 |          4 |        516 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\utils.ts                                                                           | TypeScript         |         12 |          0 |          4 |         16 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\utils\apiUrl.ts                                                                    | TypeScript         |          8 |          3 |          1 |         12 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\utils\clipboard.ts                                                                 | TypeScript         |         21 |          6 |          3 |         30 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\utils\errors.ts                                                                    | TypeScript         |         78 |          7 |         18 |        103 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\utils\whatsapp.ts                                                                  | TypeScript         |        135 |          4 |         18 |        157 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\whatsapp\WhatsAppSender.ts                                                         | TypeScript         |         98 |          3 |         20 |        121 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\whatsapp\alertEngine.ts                                                            | TypeScript         |         97 |          3 |         24 |        124 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\whatsapp\buildMessage.ts                                                           | TypeScript         |        116 |          1 |         11 |        128 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\lib\workers\AnomalyDetector.ts                                                         | TypeScript         |         92 |          5 |         12 |        109 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\ar.json                                                                       | JSON               |        155 |          0 |          1 |        156 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\de.json                                                                       | JSON               |        155 |          0 |          1 |        156 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\en.json                                                                       | JSON               |        154 |          0 |          1 |        155 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\es.json                                                                       | JSON               |        155 |          0 |          1 |        156 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\fa.json                                                                       | JSON               |        155 |          0 |          1 |        156 |
| c:\Users\omnora\OneDrive\Desktop\new_system\omnora-prime-v13\src\messages\fr.json                                                                       | JSON               |        152 |          0 |          1 |        153 |
